시군명,업종구분명,시설명,대표자명,교습과정명,전화번호,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84위도,WGS84경도
수원시,교습소,현우피아노,김화자,음악,031-234-7522,16472,경기도 수원시 팔달구 인계동 255-7번지,경기도 수원시 팔달구 세지로244번길 9,37.2726296,127.0243941
수원시,교습소,선경피아노교습소,신연숙,음악,,16485,경기도 수원시 팔달구 인계동 159번지 선경A상가동 302호,경기도 수원시 팔달구 권광로317번길 15,37.2751858,127.0358615
수원시,교습소,예솔피아노교습소,이미숙,음악,031-233-5040,16476,경기도 수원시 팔달구 인계동 986-19번지,경기도 수원시 팔달구 세지로174번길 5,37.2668814,127.0222504
수원시,교습소,박혜정가야금교습소,박혜정,국악,031-232-6736,16473,경기도 수원시 팔달구 인계동 851-1번지,경기도 수원시 팔달구 인계로29번길 60,37.272567,127.0212033
수원시,학원,큐매쓰수학전문학원,한경희,보습,,16534,경기도 수원시 팔달구 인계동 368번지 성우프라자 4층 일부,경기도 수원시 팔달구 권광로276번길 4,37.2715727,127.0360291
수원시,학원,메카국어논술학원,민수민,보습·논술,031-211-0715,16534,경기도 수원시 팔달구 인계동 365번지 형석빌딩 4층 일부,경기도 수원시 팔달구 권광로 270,37.2711222,127.0358034
수원시,학원,이해법수학영어학원,이송희,보습,,16479,경기도 수원시 팔달구 인계동 1003-8번지 2층,경기도 수원시 팔달구 세지로152번길 3,37.2649624,127.0210887
수원시,학원,금왕인테리어기술학원,주식회사금왕,도배,031-236-5040,16470,경기도 수원시 팔달구 인계동 744-24번지 세웅빌딩 3층,경기도 수원시 팔달구 세지로267번길 19-20,37.2740985,127.022613
수원시,학원,수원스카이에듀학원,주식회사현현교육,입시,031-235-3000,16491,"경기도 수원시 팔달구 인계동 1135번지 LD그린토피아 101호,103호,201호",경기도 수원시 팔달구 권선로 733,37.2581575,127.0316946
수원시,학원,차오름독서실,성현경,독서실(유아/초·중·고),031-214-4118,16533,경기도 수원시 팔달구 인계동 375-11번지 태화빌딩 3층,경기도 수원시 팔달구 권광로276번길 31,37.2719867,127.0375062
수원시,학원,청람독서실,지혜린,독서실(유아/초·중·고),031-216-6123,16485,경기도 수원시 팔달구 인계동 166번지 일량빌딩 6층,경기도 수원시 팔달구 중부대로 190,37.2766272,127.0367191
수원시,학원,이십일세기외국어학원,김경수,어학(성인),031-221-0021,16490,경기도 수원시 팔달구 인계동 1046-20번지 5층 전체 6층 일부,경기도 수원시 팔달구 권광로 175,37.2631581,127.0319783
수원시,학원,뮤엠영어해법수학인계학원,김성걸,보습,031-267-0579,16472,경기도 수원시 팔달구 인계동 268-4번지 2층,경기도 수원시 팔달구 장다리로245번길 6,37.2717372,127.0263894
수원시,학원,한신피아노학원,곽현덕,음악,031-235-1626,16484,경기도 수원시 팔달구 인계동 319-6번지 한신상가 1층,경기도 수원시 팔달구 장다리로306번길 13,37.274457,127.0320277
수원시,학원,한솔플러스수학학원,홍선주,보습·논술,031-216-1872,16534,경기도 수원시 팔달구 인계동 368번지 선우프라자 3층 일부,경기도 수원시 팔달구 권광로276번길 4,37.2715727,127.0360291
수원시,학원,이에스엠학원,심정임,보습,031-211-2351,16534,경기도 수원시 팔달구 인계동 368-7번지 3층전체,경기도 수원시 팔달구 권광로 274,37.2714285,127.0360629
수원시,학원,경기카이스건설기술학원,카이스건설기술교육(주),성인고시,,16489,경기도 수원시 팔달구 인계동 1038-18번지 3층 일부,경기도 수원시 팔달구 권광로187번길 10-3,37.2646808,127.0321142
수원시,학원,한신해법수학학원,이윤기,보습,,16484,경기도 수원시 팔달구 인계동 319-6번지 203호 206호 일부,경기도 수원시 팔달구 장다리로306번길 29,37.274457,127.0320277
수원시,학원,헨델음악학원,곽승준,음악,,16472,경기도 수원시 팔달구 인계동 256-4번지 지하층 1층,경기도 수원시 팔달구 세지로244번길 23-2,37.2723231,127.0251945
수원시,학원,수원차이나로중국어학원,박정현,실용외국어(유아/초·중·고),031-245-1230,16485,경기도 수원시 팔달구 인계동 164번지 5층 일부,경기도 수원시 팔달구 중부대로 194,37.2764559,127.0371926
수원시,학원,최성옥외국어학원,최성옥,실용외국어(유아/초·중·고),031-236-2965,16484,경기도 수원시 팔달구 인계동 319-6번지 신반포아파트 2층,경기도 수원시 팔달구 장다리로306번길 13,37.274457,127.0320277
수원시,학원,김서현피부미용학원,김서현,이·미용,031-235-6838,16489,경기도 수원시 팔달구 인계동 1038-14번지 3층 일부,경기도 수원시 팔달구 인계로138번길 25,37.265762,127.0324415
수원시,학원,이화영어학원,심다슬,실용외국어(유아/초·중·고),031-237-2266,16489,경기도 수원시 팔달구 인계동 1036-14번지 한국인삼공사 5층,경기도 수원시 팔달구 인계로 134,37.2668253,127.0321714
수원시,교습소,영제피아노,이명희,음악,031-221-3283,16479,경기도 수원시 팔달구 인계동 1008-10번지,경기도 수원시 팔달구 효원로 187,37.2641872,127.022509
수원시,교습소,그림책미술교습소,최영민,미술,,16472,경기도 수원시 팔달구 인계동 268-4번지 1층 일부,경기도 수원시 팔달구 장다리로245번길 6,37.2717372,127.0263894
수원시,교습소,은비미술,김현경,미술,031-234-1131,16482,경기도 수원시 팔달구 인계동 239번지 2층,경기도 수원시 팔달구 경수대로553번길 38,37.2748995,127.0276419
수원시,교습소,향원주산,이정심,주산,031-235-2365,16474,경기도 수원시 팔달구 인계동 871-1번지,경기도 수원시 팔달구 인계로61번길 21-1,37.2699626,127.0240889
수원시,교습소,피아노의숲교습소,박원경,음악,031-214-0410,16487,경기도 수원시 팔달구 인계동 465번지 노블클래스 상가동 202호,경기도 수원시 팔달구 권광로 243,37.2686269,127.0338406
수원시,교습소,수원그림동화미술교습소,김희영,미술,,16472,경기도 수원시 팔달구 인계동 236번지,경기도 수원시 팔달구 장다리로271번길 5,37.2739626,127.0271117
수원시,교습소,우당서예,황귀순,서예,031-236-6475,16484,경기도 수원시 팔달구 인계동 944-1번지 3층,경기도 수원시 팔달구 장다리로306번길 24,37.2743222,127.0305056
수원시,교습소,남현서예교습소,김종미,서예,031-214-9272,16533,경기도 수원시 팔달구 인계동 376번지 4층,경기도 수원시 팔달구 권광로276번길 23,37.2718246,127.0371679
수원시,교습소,박정숙주산,박정숙,주산,,16484,경기도 수원시 팔달구 인계동 319-6번지 한신아파트 106동 1111호,경기도 수원시 팔달구 장다리로306번길 13,37.2742408,127.0318585
수원시,교습소,오렌지동화나라웅변,정진섭,웅변,,16533,경기도 수원시 팔달구 인계동 376번지 2층,경기도 수원시 팔달구 권광로276번길 23,37.2718246,127.0371679
수원시,학원,동수원종로엠보습학원,조석환,보습,031-217-6993,16533,경기도 수원시 팔달구 인계동 368-5번지 4층,경기도 수원시 팔달구 권광로 280,37.2720412,127.036142
수원시,학원,동수원종로엠속셈학원,조석환,속셈,031-217-6993,16533,경기도 수원시 팔달구 인계동 368-5번지 4층,경기도 수원시 팔달구 권광로 280,37.2720412,127.036142
수원시,학원,아이네트예일학원,김광희,보습,031-213-3438,16485,경기도 수원시 팔달구 인계동 159번지 선경아파트 3층 301호,경기도 수원시 팔달구 권광로317번길 15,37.2751858,127.0358615
수원시,학원,삼성영어로드맵학원,김현우,보습,031-287-7942,16472,경기도 수원시 팔달구 인계동 267-6번지 백상빌딩 3층,경기도 수원시 팔달구 장다리로 247,37.2717912,127.026536
수원시,학원,최강왕수학전문학원,최인자,보습,,16533,경기도 수원시 팔달구 인계동 375-8번지 2층전체,경기도 수원시 팔달구 권광로276번길 29,37.2719057,127.0373596
수원시,학원,한꿈학원,손영옥,보습,031-213-4261,16533,경기도 수원시 팔달구 인계동 375-1번지 2층 전체,경기도 수원시 팔달구 권광로276번길 51-5,37.272464,127.0382506
수원시,학원,바다별음악학원,구란주,음악,031-222-1150,16475,경기도 수원시 팔달구 인계동 863-5번지 2층일부,경기도 수원시 팔달구 인계로39번길 7,37.2700981,127.0220032
수원시,학원,해피한신보습학원,김경호,보습,031-232-7141,16484,경기도 수원시 팔달구 인계동 319-6번지 201-2호,경기도 수원시 팔달구 장다리로306번길 13,37.274457,127.0320277
수원시,학원,현대중장비학원,박관림,자동차,031-238-2443,16471,경기도 수원시 팔달구 인계동 208-5번지 외 1필지 4층 401호 기계실,경기도 수원시 팔달구 중부대로 100,37.2769629,127.0275073
수원시,학원,이보영의토킹클럽인계학원,김호중,보습,031-213-0582,16533,경기도 수원시 팔달구 인계동 376번지 2층,경기도 수원시 팔달구 권광로276번길 23,37.2718246,127.0371679
수원시,학원,퍼펙트잉글리쉬학원,김은정,보습,031-236-0930,16474,경기도 수원시 팔달구 인계동 822-18번지 2층,경기도 수원시 팔달구 세지로244번길 26,37.2721519,127.0251155
수원시,학원,늘푸른상록수학원,한민아,보습,031-237-9939,16477,경기도 수원시 팔달구 인계동 865-4번지 명진빌딩 4층 좌측일부,경기도 수원시 팔달구 인계로 44,37.269269,127.022499
수원시,학원,래미안현음악학원,이주현,음악,031-212-2240,16534,경기도 수원시 팔달구 인계동 384번지 래미안 노블클래스 상가동 301호 302호,경기도 수원시 팔달구 권광로 246,37.269347,127.0364227
수원시,학원,자이뮤즈음악학원,심영옥,음악,031-295-7748,16370,경기도 수원시 권선구 입북동 251-8번지 3층,경기도 수원시 권선구 율전로 2,37.2946807,126.9595631
수원시,학원,뉴멜로디음악학원,이지혜,음악,031-278-4812,16365,경기도 수원시 권선구 입북동 815번지 서수원레이크푸르지오2단지 상가동 203호~204호,경기도 수원시 권선구 입북로77번길 61,37.2966811,126.9600357
수원시,교습소,재미트리창의수학교습소,정경아,기타(소),031-292-8071,16369,경기도 수원시 권선구 입북동 243-11번지 예수교대한성결교회 1층,경기도 수원시 권선구 율전로 9,37.2951495,126.9603749
수원시,교습소,메릭스해법수학교습소,최유미,보습,,16369,경기도 수원시 권선구 입북동 810번지 서수원자이아파트 상가 205호,경기도 수원시 권선구 입북로 50,37.2964019,126.9603629
수원시,학원,샵앤플랫음악학원,김부운,음악,031-291-8433,16367,경기도 수원시 권선구 입북동 412-4번지 2층,경기도 수원시 권선구 입북로 35,37.2947887,126.9592022
수원시,학원,뉴엔젤음악학원,이민정,음악,,16365,경기도 수원시 권선구 입북동 815번지 서수원레이크푸르지오2단지 상가동 205호~206호 일부,경기도 수원시 권선구 입북로77번길 61,37.2966811,126.9600357
수원시,학원,에스앤엠수학전문학원,이미선이성경,보습,031-227-2221,16370,경기도 수원시 권선구 입북동 251-8번지 외2필지 입북프라자 302호,경기도 수원시 권선구 율전로 2,37.2946807,126.9595631
수원시,학원,튼튼영어마스터클럽입북학원,이현희,보습,031-293-7779,16370,경기도 수원시 권선구 입북동 251-8번지 201호,경기도 수원시 권선구 율전로 2,37.2946807,126.9595631
수원시,학원,뮤즈아트미술학원,심영옥,미술,031-297-7741,16370,경기도 수원시 권선구 입북동 251-8번지 입북프라자 1층 일부,경기도 수원시 권선구 율전로 2,37.2946807,126.9595631
수원시,교습소,프라미스바이올린교습소,정규석,음악,,16369,경기도 수원시 권선구 입북동 810번지 서수원자이아파트301동 203호,경기도 수원시 권선구 입북로 50,37.2964019,126.9603629
수원시,교습소,자이창조하는미술교습소,오영남,미술,031-293-9975,16369,경기도 수원시 권선구 입북동 810번지 301동 207호,경기도 수원시 권선구 입북로 50,37.2964019,126.9603629
수원시,교습소,지지이영어교습소,최선미,보습,,16369,경기도 수원시 권선구 입북동 810번지 서수원자이아파트 상가 204호,경기도 수원시 권선구 입북로 50,37.2964019,126.9603629
수원시,교습소,레몬미술교습소,이민정,보습,,16365,경기도 수원시 권선구 입북동 815번지 서수원레이크푸르지오2단지 219동 206호,경기도 수원시 권선구 입북로77번길 61,37.2966811,126.9600357
수원시,교습소,조영남가야금,조영남,음악,031-256-7331,16252,경기도 수원시 팔달구 장안동 68-3번지 2층,경기도 수원시 팔달구 정조로 877,37.2861553,127.0151172
수원시,교습소,케이준영어교습소,김종운,보습,031-246-5955,16252,경기도 수원시 팔달구 장안동 72-1번지 3층,경기도 수원시 팔달구 정조로 873,37.2857949,127.0152299
수원시,교습소,홍인기피아노,홍인기,음악,031-255-8547,16250,경기도 수원시 팔달구 장안동 28-5번지,경기도 수원시 팔달구 신풍로 69-1,37.2871286,127.0131439
수원시,학원,와이즈리더수원정자점영어독서학원,김가율,보습,031-548-0588,16334,"경기도 수원시 장안구 정자동 877-4번지 304호 정자동 877-4 ,정연메이져1동)",경기도 수원시 장안구 대평로 80,37.2954812,126.9935662
수원시,학원,힘수학장안캠퍼스학원,김봉철,보습,031-269-5518,16334,"경기도 수원시 장안구 정자동 877-4번지 306호,307호 (정자동 877-4 ,정연메이져1동)",경기도 수원시 장안구 대평로 80,37.2954812,126.9935662
수원시,학원,쎈수학러닝센터다솔학원,김찬호,보습,031-268-5575,16336,경기도 수원시 장안구 정자동 600-31번지 402호 일부,경기도 수원시 장안구 이목로 24-9,37.3092568,126.9848111
수원시,학원,탑리더스학원,김미화,보습,070-8271-8421,16339,경기도 수원시 장안구 정자동 383번지 범야건설주식회사 3층,경기도 수원시 장안구 장안로217번길 14,37.3017072,126.9933398
수원시,학원,대한비상학원,김종일,입시,031-2565-900,16334,경기도 수원시 장안구 정자동 876-1번지 4층 401호(엔타운),경기도 수원시 장안구 대평로90번길 20,37.2963462,126.993927
수원시,학원,이엔에스수학영어전문학원,임혜진,보습,,16339,경기도 수원시 장안구 정자동 383번지 범야건설주식회사 212호,경기도 수원시 장안구 장안로217번길 14,37.3017072,126.9933398
수원시,학원,예원음악학원,김소정,음악,,16336,경기도 수원시 장안구 정자동 600-28번지 405호,경기도 수원시 장안구 이목로 24-3,37.3095902,126.9846756
수원시,학원,리딩업학원,조성진,보습,,16334,경기도 수원시 장안구 정자동 877-4번지 409호,경기도 수원시 장안구 대평로 80,37.2954812,126.9935662
수원시,학원,아이리드영어독서전문어학원,김순경,실용외국어(유아/초·중·고),031-269-0369,16334,경기도 수원시 장안구 정자동 877-4번지 정연메이져1동 709호,경기도 수원시 장안구 대평로 80,37.2954812,126.9935662
수원시,학원,더와이즈독서실,이석호,독서실(유아/초·중·고),031-255-1143,16334,경기도 수원시 장안구 정자동 878-9번지 현대프라자 501호 5층,경기도 수원시 장안구 정자천로173번길 11-17,37.2950938,126.9939497
수원시,학원,삐에로수학학원,황상현,보습,031-245-9563,16339,경기도 수원시 장안구 정자동 266-3번지 외6필지 파크프라자 403호,경기도 수원시 장안구 대평로 128,37.29904,126.9910619
수원시,학원,뮤엠영어해법셀파수학전문학원,김동원,보습,031-892-3374,16317,경기도 수원시 장안구 정자동 74-19번지 외2 2층 202호,경기도 수원시 장안구 수성로245번길 18,37.2900123,126.9991491
수원시,학원,정자시온음악학원,나혜경,음악,031-257-5189,16339,경기도 수원시 장안구 정자동 493번지 큰사랑교회 2층,경기도 수원시 장안구 대평로162번길 19,37.3022566,126.9903395
수원시,학원,사임당독서실,정미형,독서실(유아/초·중·고),031-268-0903,16334,경기도 수원시 장안구 정자동 876-1번지 엔타운 7층 일부,경기도 수원시 장안구 대평로90번길 20,37.2963462,126.993927
수원시,학원,유하이에듀학원,조숙현,보습,031-268-5886,16334,경기도 수원시 장안구 정자동 874-5번지 레몬스포렉스 2층 206호,경기도 수원시 장안구 정자천로 179,37.2960669,126.9950661
수원시,학원,이강에듀코학원,양성주,보습,031-271-3322,16334,"경기도 수원시 장안구 정자동 876-4번지 세경프라자 701호, 702호",경기도 수원시 장안구 정자천로173번길 11-6,37.2958146,126.9942316
수원시,학원,정자동목우미술학원,모민수,미술,031-271-2703,16334,경기도 수원시 장안구 정자동 878-6번지 선일프라자 501호 일부,경기도 수원시 장안구 대평로 72,37.2947333,126.9939272
수원시,학원,라임음악학원,이향민,음악,031-268-7554,16336,경기도 수원시 장안구 정자동 945번지 수원 에스케이뷰상가동 603동 204호,경기도 수원시 장안구 이목로 24,37.3068151,126.9850824
수원시,학원,글로브학원,박광수,보습,031-245-0578,16334,경기도 수원시 장안구 정자동 877-4번지 311호,경기도 수원시 장안구 대평로 80,37.2954812,126.9935662
수원시,학원,뮤엠영어다솔학원,이광민,보습,031-268-2689,16336,경기도 수원시 장안구 정자동 600-31번지 SKY ART PLAZA 303호,경기도 수원시 장안구 이목로 24-9,37.3092568,126.9848111
수원시,학원,파스칼장안학원,박경희,보습,,16337,경기도 수원시 장안구 정자동 541-21번지 2층 전체,경기도 수원시 장안구 파장로 109,37.3081222,126.9896166
수원시,학원,눈높이러닝센터다솔학원,(주)대교,보습,031-271-9109,16336,경기도 수원시 장안구 정자동 600-28번지 309호,경기도 수원시 장안구 이목로 24-3,37.3095902,126.9846756
수원시,학원,아이비전이스턴영어어학원,박민정,실용외국어(유아/초·중·고),031-243-1605,16315,경기도 수원시 장안구 정자동 29-3번지 2층 5층,경기도 수원시 장안구 정자천로188번길 49,37.2944002,126.9975926
수원시,학원,쓰리제이에듀학원,(주)쓰리제이에듀,보습,,16334,"경기도 수원시 장안구 정자동 874-5번지 408호, 409호 전체(정자동 874-5,레몬스포렉스)",경기도 수원시 장안구 정자천로 179,37.2960669,126.9950661
수원시,학원,미르실용음악학원,김광운,실용음악(성악),031-241-7890,16312,경기도 수원시 장안구 정자동 25-2번지 3층 전체,경기도 수원시 장안구 송정로 18,37.2965086,126.9990022
수원시,학원,현음악학원,최승주,음악,031-247-1511,16339,경기도 수원시 장안구 정자동 381-30번지 용인태권도 2층,경기도 수원시 장안구 정자로144번길 38,37.3023199,126.9930014
수원시,학원,바른논술글쓰기학원,김근용,보습,031-241-6163,16314,경기도 수원시 장안구 정자동 41-9번지 한맥보습학원 2층,경기도 수원시 장안구 장안로 109,37.2936524,127.0005587
수원시,학원,멘토르메카학원,차혜란,보습,031-248-7761,16317,경기도 수원시 장안구 정자동 43-50번지 2층전체,경기도 수원시 장안구 수성로261번길 71-1,37.2925081,126.9987543
수원시,학원,수원명문학원,유영돈,보습,031-251-9915,16340,"경기도 수원시 장안구 정자동 297-4번지 403,404호",경기도 수원시 장안구 만석로159번길 39,37.303068,126.9967573
수원시,학원,송림음악학원,김민숙,음악,031-268-1711,16319,경기도 수원시 장안구 정자동 882-5번지 꽃뫼노을마을한국A상가동 403호,경기도 수원시 장안구 대평로51번길 56,37.292093,126.9905893
수원시,학원,음나리피아노학원,송경미,음악,031-245-9072,16340,경기도 수원시 장안구 정자동 418-1번지 목한의원 2층,경기도 수원시 장안구 만석로159번길 57,37.3040411,126.9964527
수원시,학원,듀오플룻피아노전문학원,이지영,음악,031-269-0802,16335,경기도 수원시 장안구 정자동 873-3번지 201호,경기도 수원시 장안구 장안로 183,37.2985088,126.9957539
수원시,학원,아이미르학원,유강호,보습,031-251-2724,16313,경기도 수원시 장안구 정자동 80-1번지 2층 (80-1외 1필지),경기도 수원시 장안구 영화로71번길 33,37.2920126,127.0050585
수원시,학원,국제알씨학원,권성숙,속독,031-244-9054,16339,경기도 수원시 장안구 정자동 359-4번지 1층,경기도 수원시 장안구 대평로152번길 19-4,37.3016529,126.9908359
수원시,학원,김한솔수학전문학원,김한솔,보습,031-269-0039,16334,경기도 수원시 장안구 정자동 876-8번지 대일프라자 6층 601호,경기도 수원시 장안구 대평로90번길 16,37.296238,126.9936676
수원시,학원,푸른숲독서실,임정순,독서실(유아/초·중·고),031-271-0982,16337,경기도 수원시 장안구 정자동 840-77번지 센타프라자빌딩 603호 전체,경기도 수원시 장안구 정자로 149,37.3044282,126.9921439
수원시,학원,맥스영수학원,이철,보습,031-269-2184,16334,경기도 수원시 장안구 정자동 878-8번지 금강프라자 4층 402호,경기도 수원시 장안구 대평로 74,37.2949316,126.9938144
수원시,학원,부국비바체음악학원,이은영,음악,031-268-5582,16334,경기도 수원시 장안구 정자동 877-1번지 화이트쇼핑몰 501호,경기도 수원시 장안구 대평로 86,37.2960127,126.993115
수원시,학원,청출어람청어람학원,이형준,보습,031-269-0022,16334,"경기도 수원시 장안구 정자동 877-4번지 810호, 811호",경기도 수원시 장안구 대평로 80,37.2954812,126.9935662
수원시,학원,대한국민비상학원,김종일,보습,031-256-0059,16334,"경기도 수원시 장안구 정자동 874-1번지 403호, 404호, 405호",경기도 수원시 장안구 대평로90번길 46,37.2968689,126.9953142
수원시,학원,김주은어학원,김주은,실용외국어(유아/초·중·고),,16334,경기도 수원시 장안구 정자동 874-5번지 201호,경기도 수원시 장안구 정자천로 179,37.2960669,126.9950661
수원시,학원,율곡독서실,안종찬,독서실(유아/초·중·고),,16339,경기도 수원시 장안구 정자동 454번지 한솔옥대중탕 3층 일부,경기도 수원시 장안구 정자로 146,37.3039507,126.9923695
수원시,학원,이화러닝센터학원,김연선,보습,031-268-3391,16334,경기도 수원시 장안구 정자동 878-1번지 진영빌딩 3층 일부,경기도 수원시 장안구 정자천로173번길 11-3,37.2955713,126.9944233
수원시,학원,미믹킹어학원,조영아,실용외국어(유아/초·중·고),031-298-7300,16334,경기도 수원시 장안구 정자동 878-6번지 선일프라자 601호,경기도 수원시 장안구 대평로 72,37.2947333,126.9939272
수원시,학원,공부의멘토학원,(주)멘토에듀,보습,031-269-2580,16334,"경기도 수원시 장안구 정자동 877-4번지 정연메이져1동 503호,504호,505호",경기도 수원시 장안구 대평로 80,37.2954812,126.9935662
수원시,학원,하이스트학원,주식회사부천데우스,,031-2711-1111,16334,경기도 수원시 장안구 정자동 878-2번지 정연BD 3층,경기도 수원시 장안구 정자천로 171,37.2953731,126.9945361
수원시,학원,연세일관수학학원,최명숙,보습,031-269-5583,16334,경기도 수원시 장안구 정자동 877-4번지 308호,경기도 수원시 장안구 대평로 80,37.2954812,126.9935662
수원시,학원,공감과소통영어학원,김은혜,보습,031-253-0582,16317,경기도 수원시 장안구 정자동 44-15번지 2층일부,경기도 수원시 장안구 수성로245번길 30,37.290652,126.9986191
수원시,학원,장안씨앤씨미술학원,김기범,미술,031-269-3012,16334,"경기도 수원시 장안구 정자동 877-4번지 312호, 313호, 314호",경기도 수원시 장안구 대평로 80,37.2954812,126.9935662
수원시,학원,즐거운음악학원,김성희,음악,031-255-4885,16339,경기도 수원시 장안구 정자동 383번지 범야상가 3층 307호,경기도 수원시 장안구 장안로217번길 14,37.3017072,126.9933398
수원시,학원,한빛1인독서실,안종경,독서실(유아/초·중·고),031-269-0800,16334,경기도 수원시 장안구 정자동 877-2번지 한빛프라자 7층 701호,경기도 수원시 장안구 대평로90번길 8,37.2960938,126.9933067
수원시,학원,정석대한국민학원,김미진김종일,보습,031-269-6904,16333,경기도 수원시 장안구 정자동 871-1번지 874-11 선일프라자 4층 402호,경기도 수원시 장안구 만석로68번길 7,37.2970666,126.9898667
수원시,학원,벽산히트학원,박은자,보습,031-253-3833,16340,경기도 수원시 장안구 정자동 423-1번지 정자벽사블루밍상가1 4층 401호 일부,경기도 수원시 장안구 파장로 53,37.3045095,126.9945915
수원시,학원,스카이에듀학원,임지원,보습,031-258-7017,16334,경기도 수원시 장안구 정자동 877-4번지 정연메이져1동 309호전체,경기도 수원시 장안구 대평로 80,37.2954812,126.9935662
수원시,학원,다솔보습학원,안병국,보습,031-246-8555,16339,경기도 수원시 장안구 정자동 383번지 범야상가 301 302호,경기도 수원시 장안구 장안로217번길 14,37.3017072,126.9933398
수원시,학원,하이스트수원장안학원,(주)데우스,,031-269-3939,16334,"경기도 수원시 장안구 정자동 877-4번지 정연메이져1동 906~909호, 911~914호",경기도 수원시 장안구 대평로 80,37.2954812,126.9935662
수원시,학원,지트에듀케이션장안학원,임장수,보습,031-1877-8003,16334,경기도 수원시 장안구 정자동 876-8번지 대일프라자 7층 전체,경기도 수원시 장안구 대평로90번길 16,37.296238,126.9936676
수원시,학원,창의와공감학원,석명희,,031-268-5788,16330,경기도 수원시 장안구 정자동 920번지 예인유치원 4층 일부,경기도 수원시 장안구 만석로20번길 38,37.2935429,126.984781
수원시,학원,장안청담어학원,노경호박예리,실용외국어(유아/초·중·고),031-246-0505,16334,경기도 수원시 장안구 정자동 878-8번지 금강프라자 6층 601호 7층 701호,경기도 수원시 장안구 대평로 74,37.2949316,126.9938144
수원시,학원,수학전문김샘학원,(주)장안김샘,보습,031-268-2366,16334,경기도 수원시 장안구 정자동 877-1번지 외 1필지 화이트쇼핑몰 7층 702호,경기도 수원시 장안구 대평로 86,37.2960127,126.993115
수원시,학원,이니투스학원,김용화,보습,031-271-6284,16334,"경기도 수원시 장안구 정자동 876-2번지 투대일타운 7층 701호,702호,703호,704호705호",경기도 수원시 장안구 정자천로173번길 17,37.296148,126.9940285
수원시,학원,소소리섬수학영어학원,김나영,보습,031-245-5053,16315,경기도 수원시 장안구 정자동 29-5번지 2층 전체,경기도 수원시 장안구 정자천로188번길 53,37.2943191,126.9976941
수원시,학원,한림원학원,우민근,보습,031-268-4884,16334,경기도 수원시 장안구 정자동 874-5번지 레몬스포렉스 4층 406호,경기도 수원시 장안구 정자천로 179,37.2960669,126.9950661
수원시,학원,강샘학원,강은주,보습,031-244-4416,16340,경기도 수원시 장안구 정자동 423-1번지 정자 벽산블루밍상가1 2층 201호,경기도 수원시 장안구 파장로 53,37.3045095,126.9945915
수원시,학원,씨앤비요리제과제빵학원,윤병권,"식음료품(바리스타,소믈리에)",031-248-2800,16334,경기도 수원시 장안구 정자동 877-4번지 정연메이져 8층 805호,경기도 수원시 장안구 대평로 80,37.2954812,126.9935662
수원시,학원,씨앤에이논술좋은학원,강문석,보습,031-269-0962,16334,경기도 수원시 장안구 정자동 877-4번지 정연메이저,경기도 수원시 장안구 대평로 80,37.2954812,126.9935662
수원시,학원,이강학원,정선희,보습,031-271-1042,16334,경기도 수원시 장안구 정자동 874-5번지 레몬스포렉스 403호,경기도 수원시 장안구 정자천로 179,37.2960669,126.9950661
수원시,학원,삼십팔인의수학생각학원,변희창,보습,031-271-4400,16334,"경기도 수원시 장안구 정자동 877-4번지 901~905호, 910호",경기도 수원시 장안구 대평로 80,37.2954812,126.9935662
수원시,학원,튼튼영어마스터클럽정자제일학원,박영숙,보습,031-269-8111,16334,경기도 수원시 장안구 정자동 877-1번지 외 1필지 화이트쇼핑몰 6층 605호,경기도 수원시 장안구 대평로 86,37.2960127,126.993115
수원시,학원,이강엠학원,양성주,보습,031-255-8215,16334,"경기도 수원시 장안구 정자동 874-5번지 레몬스포렉스 401호,402호",경기도 수원시 장안구 정자천로 179,37.2960669,126.9950661
수원시,학원,수원장안분원정상어학원,김효성,실용외국어(유아/초·중·고),031-268-0503,16334,"경기도 수원시 장안구 정자동 877-4번지 1004호~1009호,1012호,1013호",경기도 수원시 장안구 대평로 80,37.2954812,126.9935662
수원시,학원,동신윤선생영어숲학원,한기봉,보습,031-241-3433,16339,경기도 수원시 장안구 정자동 381-30번지 2층일부,경기도 수원시 장안구 정자로144번길 38,37.3023199,126.9930014
수원시,학원,프라임수학전문학원,임선순,보습,031-268-1034,16334,"경기도 수원시 장안구 정자동 877-4번지 정연메이져1동 501호,502호",경기도 수원시 장안구 대평로 80,37.2954812,126.9935662
수원시,학원,이지매쓰학원,이동록,보습,,16334,경기도 수원시 장안구 정자동 874-5번지 레몬스프렉스 5층 509호,경기도 수원시 장안구 정자천로 179,37.2960669,126.9950661
수원시,학원,엠케이비젼영어학원,박윤준,보습,031-269-0014,16334,경기도 수원시 장안구 정자동 877-1번지 화이트쇼핑몰 502호,경기도 수원시 장안구 대평로 86,37.2960127,126.993115
수원시,학원,해법명인영어학원,손희숙최혜경,보습,031-245-7905,16317,경기도 수원시 장안구 정자동 43-105번지 외 1필지 2층 일부,경기도 수원시 장안구 수성로261번길 81,37.2928415,126.9985062
수원시,학원,조동기국어논술북수원배움터학원,강대석,보습,,16334,경기도 수원시 장안구 정자동 877-4번지 정연메이져1동 305호,경기도 수원시 장안구 대평로 80,37.2954812,126.9935662
