시군명,업종구분명,시설명,대표자명,교습과정명,전화번호,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84위도,WGS84경도
수원시,학원,에이펙스어학원,김규황,실용외국어(유아/초·중·고),031-419-0567,16376,경기도 수원시 권선구 당수동 158-2번지 명송프라자 4층 일부,경기도 수원시 권선구 당진로 23,37.2912301,126.9402017
수원시,학원,당수아이비티어학원,고성희,실용외국어(유아/초·중·고),031-419-0588,16378,경기도 수원시 권선구 당수동 276-7번지 반석빌딩 3층,경기도 수원시 권선구 당진로15번길 49,37.2918418,126.9383742
수원시,학원,이해법셀파수학뮤엠영어학원,김대수,보습,031-419-3450,16376,경기도 수원시 권선구 당수동 261-2번지 기와프라자 501호,경기도 수원시 권선구 당진로 29-4,37.2914553,126.9401226
수원시,교습소,상상톡톡미술교습소,김귀애,미술,,16376,경기도 수원시 권선구 당수동 242-4번지 1층 일부,경기도 수원시 권선구 당진로 13,37.29023,126.94018
수원시,교습소,슬기샘바둑교습소,이강국,전문교과제외,031-419-3697,16376,경기도 수원시 권선구 당수동 260-6번지 유천프라자 403호,경기도 수원시 권선구 당진로15번길 24,37.2911756,126.9393446
수원시,교습소,당수해법영어교습소,조옥래,보습,031-520-5002,16376,경기도 수원시 권선구 당수동 237번지 성원상가 2층 201호,경기도 수원시 권선구 당진로15번길 19-9,37.2905989,126.9393113
수원시,교습소,해법수학당수교습소,이진영,보습,031-409-0554,16375,경기도 수원시 권선구 당수동 221-4번지 206 207호,경기도 수원시 권선구 당진로14번길 57,37.2902589,126.9437887
수원시,교습소,음악마을피아노,김성희,음악,031-419-2091,16376,경기도 수원시 권선구 당수동 247-8번지,경기도 수원시 권선구 서수원로 790,37.2893467,126.9396732
수원시,교습소,엠에이치영어교습소,장명희,보습,,16375,경기도 수원시 권선구 당수동 232-8번지 101호,경기도 수원시 권선구 당진로14번길 7,37.2903745,126.9409242
수원시,교습소,서선생수학교습소,서동숙,보습,031-416-6565,16375,경기도 수원시 권선구 당수동 232-2번지 당수프라자 3층 301호 일부,경기도 수원시 권선구 당진로 20,37.2907619,126.9408449
수원시,교습소,당수이해법수학교습소,김대수,보습,031-419-1909,16376,경기도 수원시 권선구 당수동 261-2번지 601동 2호,경기도 수원시 권선구 당진로 29-4,37.2914553,126.9401226
수원시,교습소,미술로동고동락교습소,한송이,미술,031-409-0906,16376,경기도 수원시 권선구 당수동 273-4번지 101호,경기도 수원시 권선구 당진로15번길 52-2,37.2915088,126.9390399
수원시,교습소,당수동푸르넷수학교습소,조선옥,보습,,16376,경기도 수원시 권선구 당수동 242-4번지 1층 일부,경기도 수원시 권선구 당진로 13,37.29023,126.94018
수원시,교습소,그림그리는날미술교습소,강진희,미술,,16378,경기도 수원시 권선구 당수동 282-52번지 1층일부,경기도 수원시 권선구 수인로621번길 60,37.2933009,126.9372565
수원시,학원,그림터아트미술학원,나미경,미술,031-416-2504,16376,경기도 수원시 권선구 당수동 233번지 2층,경기도 수원시 권선구 당진로 19,37.2908968,126.9402584
수원시,교습소,아트랑미술교습소,배우민,미술,031-202-0997,16688,경기도 수원시 영통구 망포동 683번지 204호,경기도 수원시 영통구 태장로 47,37.2400495,127.0509704
수원시,교습소,뜨란채영어교습소,임하연,보습,031-205-9364,16694,경기도 수원시 영통구 망포동 707번지 방죽마을영통뜨란채 나상가동 102호,경기도 수원시 영통구 봉영로 1432-25,37.2425206,127.0654204
수원시,교습소,공부야놀자초등수학교습소,최영미,보습,,16687,경기도 수원시 영통구 망포동 686번지 망포마을 동수원 엘지빌리지 망포마을 동수원엘지빌리지 상가동 206호,경기도 수원시 영통구 태장로82번길 32,37.2366065,127.0535601
수원시,교습소,해법독서논술교습소,조은진,보습,,16688,경기도 수원시 영통구 망포동 382-3번지 망포동E-타운2 205-1호,경기도 수원시 영통구 태장로 81,37.2396875,127.0547793
수원시,교습소,예현기타교습소,심선영,음악,,16687,경기도 수원시 영통구 망포동 558번지 114-2호,경기도 수원시 영통구 영통로 115,37.2378575,127.0566714
수원시,교습소,에이레벨수학교습소,김효식,보습,031-273-9996,16687,경기도 수원시 영통구 망포동 558번지 신영통 알파빌딩 5층 501-2호,경기도 수원시 영통구 영통로 115,37.2378575,127.0566714
수원시,교습소,해법중국어교습소,임화선,보습,,16688,경기도 수원시 영통구 망포동 378번지 정석그린프라자 6층 603호,경기도 수원시 영통구 태장로 73,37.2393003,127.0542494
수원시,교습소,어린이아뜰리에미술교습소,이미순,미술,,16687,경기도 수원시 영통구 망포동 686번지 망포마을 동수원 엘지빌리지 204호,경기도 수원시 영통구 태장로82번길 32,37.2366065,127.0535601
수원시,교습소,승유수학교습소,권두안,보습,,16687,경기도 수원시 영통구 망포동 686번지 망포마을 동수원 엘지빌리지 210호일부,경기도 수원시 영통구 태장로82번길 32,37.2366065,127.0535601
수원시,교습소,자이일차해법수학교습소,배상범,보습,031-273-4518,16687,경기도 수원시 영통구 망포동 686번지 망포마을 동수원엘지빌리지 상가동 205호,경기도 수원시 영통구 태장로82번길 32,37.2366065,127.0535601
수원시,교습소,아이비티잉글리쉬팔영어교습소,염인숙,보습,031-225-3445,16688,경기도 수원시 영통구 망포동 690번지 망포마을동수원엘지빌리지 2층,경기도 수원시 영통구 태장로71번길 15,37.2405174,127.0525597
수원시,교습소,조선생수학교습소,조유철,보습,031-203-2601,16687,경기도 수원시 영통구 망포동 651-1번지 신영통동원프라자 5층,경기도 수원시 영통구 태장로 62,37.2388503,127.0529982
수원시,교습소,부엉이영어교습소,최혜숙,보습,,16691,경기도 수원시 영통구 망포동 417-2번지 60 4층 403-1호,경기도 수원시 영통구 영통로154번길 60,37.2411002,127.0588601
수원시,교습소,잼실용음악교습소,이윤기,음악,,16687,경기도 수원시 영통구 망포동 686번지 망포마을 동수원 엘지빌리지 213호,경기도 수원시 영통구 태장로82번길 32,37.2366065,127.0535601
수원시,교습소,해법과학교습소,이미숙,보습,,16686,경기도 수원시 영통구 망포동 649-24번지 3층,경기도 수원시 영통구 태장로54번길 60,37.2363819,127.051802
수원시,교습소,하나영피아노교습소,윤혜진,음악,,16685,경기도 수원시 영통구 망포동 700번지 망포동쌍용3차아파트 상가2동 103호,경기도 수원시 영통구 태장로7번길 6-1,37.2394921,127.0478934
수원시,교습소,와이비엠시사영어교습소,이현지,보습,,16688,경기도 수원시 영통구 망포동 683번지 망포마을현대2차아이파크 205호,경기도 수원시 영통구 태장로 47,37.2400495,127.0509704
수원시,교습소,이알씨영어독서클럽영어교습소,정소라,보습,,16688,경기도 수원시 영통구 망포동 690번지 망포마을동수원엘지빌리지 205호, 206호,경기도 수원시 영통구 태장로71번길 15,37.2405174,127.0525597
수원시,교습소,청담국악교습소,박재현,보습,,16691,경기도 수원시 영통구 망포동 386번지 센트럴타워 2층 206호,경기도 수원시 영통구 영통로 136,37.2395787,127.0563345
수원시,교습소,혁진황선생영어교습소,황성욱,보습,031-202-0242,16687,경기도 수원시 영통구 망포동 686번지 망포마을 동수원 엘지빌리지 상가동 201호,경기도 수원시 영통구 태장로82번길 32,37.2366065,127.0535601
수원시,교습소,화가마을미술교습소,박행숙,미술,031-273-8994,16687,경기도 수원시 영통구 망포동 686번지 망포마을 동수원 엘지빌리지 상가동 306호 307호,경기도 수원시 영통구 태장로82번길 32,37.2366065,127.0535601
수원시,교습소,홍난파피아노교습소,박금자,음악,031-202-0980,16692,경기도 수원시 영통구 망포동 488번지 늘푸른벽산상가 110호,경기도 수원시 영통구 영통로90번길 4-27,37.2398559,127.0606961
수원시,교습소,허밍앤드로잉미술교습소,주미소,미술,031-203-1670,16688,경기도 수원시 영통구 망포동 382-3번지 망포동 e-타운II 401-1호,경기도 수원시 영통구 태장로 81,37.2396875,127.0547793
수원시,교습소,채움영어교습소,서영호,보습,,16691,경기도 수원시 영통구 망포동 417-2번지 202호일부,경기도 수원시 영통구 영통로154번길 60,37.2411002,127.0588601
수원시,교습소,튼튼영어태장교습소,임혁,보습,031-2031-181,16688,경기도 수원시 영통구 망포동 690번지 망포마을동수원엘지빌리지 2층 201호,경기도 수원시 영통구 태장로71번길 15,37.2405174,127.0525597
수원시,교습소,해법수학망포대선초점교습소,김선,보습,031-204-2060,16694,경기도 수원시 영통구 망포동 707번지 나상가동 101호 일부,경기도 수원시 영통구 봉영로 1432-25,37.2425206,127.0654204
수원시,교습소,명음악교습소,노미숙,음악,,16692,경기도 수원시 영통구 망포동 485-5번지,경기도 수원시 영통구 영통로90번길 20-11,37.2382433,127.0602216
수원시,교습소,매쓰원수학교습소,이경섭,보습,031-304-0631,16688,경기도 수원시 영통구 망포동 382-3번지 409-1호,경기도 수원시 영통구 태장로 81,37.2396875,127.0547793
수원시,교습소,그림친구미술교습소,김태령,미술,031-273-7979,16694,경기도 수원시 영통구 망포동 707번지 방죽마을영통뜨란채아파트 가동 202호,경기도 수원시 영통구 영통로200번길 156,37.2425206,127.0654204
수원시,교습소,하이탑수학교습소,남기완,보습,,16688,경기도 수원시 영통구 망포동 382-3번지 408호,경기도 수원시 영통구 태장로 81,37.2396875,127.0547793
수원시,교습소,명플륫교습소,송유린,음악,031-273-3339,16688,경기도 수원시 영통구 망포동 381-2번지 504호,경기도 수원시 영통구 태장로 77,37.2393,127.0547565
수원시,교습소,에스제이과학교습소,박진희,보습,,16688,경기도 수원시 영통구 망포동 382-3번지 508-1호,경기도 수원시 영통구 태장로 81,37.2396875,127.0547793
수원시,교습소,수학공작소교습소,배은경,보습,,16687,경기도 수원시 영통구 망포동 569-3번지 유림프라자 503-1호,경기도 수원시 영통구 영통로 107,37.2374877,127.0575839
수원시,학원,신영통수채화미술학원,손하원,미술,031-273-7237,16687,경기도 수원시 영통구 망포동 651-1번지 신영통동원프라자 502호,경기도 수원시 영통구 태장로 62,37.2388503,127.0529982
수원시,학원,에이레벨수학영어전문학원,박생규,보습,031-204-9277,16687,경기도 수원시 영통구 망포동 558번지 505호,경기도 수원시 영통구 영통로 115,37.2378575,127.0566714
수원시,학원,와이즈리더수원망포점영어학원,함정민,보습,031-273-0509,16687,경기도 수원시 영통구 망포동 543-2번지 외 3필지 센타프라자 6층 604호,경기도 수원시 영통구 영통로 127,37.2387139,127.055838
수원시,학원,하늘바람언어논술전문학원,조병철,보습·논술,031-203-2361,16688,경기도 수원시 영통구 망포동 378번지 정석그린프라자 6층 601호,경기도 수원시 영통구 태장로 73,37.2393003,127.0542494
수원시,학원,알파와오메가학원,유승현,보습,031-891-0505,16688,경기도 수원시 영통구 망포동 378번지 정석그린프라자 6층 602호,경기도 수원시 영통구 태장로 73,37.2393003,127.0542494
수원시,학원,지오엠수학전문학원,김지선,보습,031-202-8201,16691,경기도 수원시 영통구 망포동 386번지 센트럴타워 507호,경기도 수원시 영통구 영통로 136,37.2395787,127.0563345
수원시,학원,신영통드림컴퓨터학원,최덕원,컴퓨터(소),031-273-3573,16686,경기도 수원시 영통구 망포동 650-146번지 2층 일부,경기도 수원시 영통구 태장로54번길 66,37.2360216,127.0516665
수원시,학원,신영통음악학원,김정자,음악,031-206-7778,16687,경기도 수원시 영통구 망포동 686번지 망포마을 동수원 엘지빌리지상가동 3층 310호,311호,경기도 수원시 영통구 태장로82번길 32,37.2366065,127.0535601
수원시,학원,이화프렌드음악학원,김수미,음악,031-203-3011,16688,경기도 수원시 영통구 망포동 378번지 정석그린프라자 5층 504호,경기도 수원시 영통구 태장로 73,37.2393003,127.0542494
수원시,학원,닥터스영어학원,박영준,실용외국어(유아/초·중·고),031-204-0553,16688,경기도 수원시 영통구 망포동 382-3번지 외1 망포동E-타운2 404호 404-1호,경기도 수원시 영통구 태장로 81,37.2396875,127.0547793
수원시,학원,메타영어망포학원,이재훈,보습,031-204-9903,16688,경기도 수원시 영통구 망포동 378번지 정석그린프라자 401호,경기도 수원시 영통구 태장로 73,37.2393003,127.0542494
수원시,학원,매스토피아수학전문학원,변남순,입시·논술,070-7098-0022,16687,경기도 수원시 영통구 망포동 558번지 503호 504호,경기도 수원시 영통구 영통로 115,37.2378575,127.0566714
수원시,학원,학이시습지수학학원,임병열,보습,070-4119-4202,16688,경기도 수원시 영통구 망포동 382-3번지 e-타운II 5층 504호,경기도 수원시 영통구 태장로 81,37.2396875,127.0547793
수원시,학원,판다미술학원,이예슬,미술,031-204-6690,16689,경기도 수원시 영통구 망포동 295-2번지 해피프라자 2층 202호,경기도 수원시 영통구 영통로153번길 20,37.2414358,127.0541381
수원시,학원,타임영어학원,염인숙,보습,031-273-0579,16691,경기도 수원시 영통구 망포동 386번지 센트럴타워 702호,경기도 수원시 영통구 영통로 136,37.2395787,127.0563345
수원시,학원,힘수학영통학원,오유성83,보습,,16687,경기도 수원시 영통구 망포동 543-2번지 외3필지 센타프라자 602호,경기도 수원시 영통구 영통로 127,37.2387139,127.055838
수원시,학원,하늘소리음악학원,박미옥,음악,031-273-3889,16690,경기도 수원시 영통구 망포동 334-5번지 1층 104호,경기도 수원시 영통구 영통로174번길 47,37.2432721,127.0581065
수원시,학원,뉴스터디수학학원,박우흥,보습,031-202-3877,16691,경기도 수원시 영통구 망포동 386번지 센트럴타워 302호일부 303호,경기도 수원시 영통구 영통로 136,37.2395787,127.0563345
수원시,학원,영통김샘학원,강수경,보습,031-203-6622,16688,경기도 수원시 영통구 망포동 397-1번지 502동 503호,경기도 수원시 영통구 영통로 145,37.2404621,127.0552532
수원시,학원,마스터글로벌학원,김배중,,031-273-1112,16687,경기도 수원시 영통구 망포동 570-4번지 한샘빌딩 3층,4층전체,경기도 수원시 영통구 영통로 105,37.2374966,127.0578093
수원시,학원,프리모음악학원,박은희,음악,031-205-1974,16691,경기도 수원시 영통구 망포동 417-2번지 4층 404호,경기도 수원시 영통구 영통로154번길 60,37.2411002,127.0588601
수원시,학원,메이트수학학원,최원영,보습,,16687,경기도 수원시 영통구 망포동 543-2번지 센타프라자 301호,경기도 수원시 영통구 영통로 127,37.2387139,127.055838
수원시,학원,큰빛수학학원,김다희,보습,,16686,경기도 수원시 영통구 망포동 649-71번지 303호, 304호,경기도 수원시 영통구 태장로54번길 70,37.2356882,127.0517226
수원시,학원,대치김태호학원,(주)대치김태호학원,보습,,16691,경기도 수원시 영통구 망포동 386번지 센트럴타워 701호, 701-1호, 701-2호,경기도 수원시 영통구 영통로 136,37.2395787,127.0563345
수원시,학원,음악나무피아노학원,류여진,음악,031-273-9670,16686,경기도 수원시 영통구 망포동 649-71번지 3층,경기도 수원시 영통구 태장로54번길 70,37.2356882,127.0517226
수원시,학원,이화열린음악학원,김혜라,음악,031-273-7896,16687,경기도 수원시 영통구 망포동 651-1번지 외1 신영통동원프라자 503호,경기도 수원시 영통구 태장로 62,37.2388503,127.0529982
수원시,학원,맥수학전문학원,임준범,보습,031-273-4777,16687,경기도 수원시 영통구 망포동 569-3번지 외1필지 302호,경기도 수원시 영통구 영통로 107,37.2374877,127.0575839
수원시,학원,프렌즈실용음악학원,김현아,음악,031-202-7966,16687,경기도 수원시 영통구 망포동 544-11번지 4층 일부,경기도 수원시 영통구 태장로 84,37.2388852,127.0554775
수원시,학원,플레이팩토리학원,이희준,보습,,16691,경기도 수원시 영통구 망포동 386번지 센트럴타워 308호,경기도 수원시 영통구 영통로 136,37.2395787,127.0563345
수원시,학원,로제타스톤씨앤아이학원,채희성,보습,031-2020-579,16691,경기도 수원시 영통구 망포동 417-2번지 401호,경기도 수원시 영통구 영통로154번길 60,37.2411002,127.0588601
수원시,학원,망포중앙독서실,홍용구,독서실(유아/초·중·고),,16691,경기도 수원시 영통구 망포동 417-2번지 3층 일부,경기도 수원시 영통구 영통로154번길 60,37.2411002,127.0588601
수원시,학원,미술로생각하기신영통학원,최송아,기타(소),,16691,경기도 수원시 영통구 망포동 386번지 센트럴타워 503호,경기도 수원시 영통구 영통로 136,37.2395787,127.0563345
수원시,학원,수학세상학원,신순섭,보습,031-203-0508,16691,경기도 수원시 영통구 망포동 386번지 센트럴타워 605호,경기도 수원시 영통구 영통로 136,37.2395787,127.0563345
수원시,학원,이한영어학원,이승한,보습,031-203-0566,16687,경기도 수원시 영통구 망포동 570-5번지 뉴LG프라자 504호,경기도 수원시 영통구 영통로 103,37.2372441,127.0581923
수원시,학원,엘지피아노전문학원,이미옥,음악,031-273-0345,16687,경기도 수원시 영통구 망포동 686번지 망포마을동수원엘지빌리지상가동 3층,경기도 수원시 영통구 태장로82번길 32,37.2366065,127.0535601
수원시,학원,제이에스와이발레학원,서금자,무용,031-205-6859,16687,경기도 수원시 영통구 망포동 558번지 601호,경기도 수원시 영통구 영통로 115,37.2378575,127.0566714
수원시,학원,키스톤학원,이선영,보습,031-206-1067,16687,경기도 수원시 영통구 망포동 544-11번지 망포프라자 402호,경기도 수원시 영통구 태장로 84,37.2388852,127.0554775
수원시,학원,와이케이영어학원,김명준,보습,,16691,경기도 수원시 영통구 망포동 386번지 센트럴타워 305호,경기도 수원시 영통구 영통로 136,37.2395787,127.0563345
수원시,학원,청운독서실,이대용,독서실(유아/초·중·고),031-206-8209,16688,경기도 수원시 영통구 망포동 378번지 501동 502호,경기도 수원시 영통구 태장로 73,37.2393003,127.0542494
수원시,학원,애드온학원,최원용장은애,보습,,16691,경기도 수원시 영통구 망포동 386번지 센트럴타워 704호,경기도 수원시 영통구 영통로 136,37.2395787,127.0563345
수원시,학원,큰수학학원,김소희,보습,031-202-3848,16686,경기도 수원시 영통구 망포동 649-71번지 301호,경기도 수원시 영통구 태장로54번길 70,37.2356882,127.0517226
수원시,학원,이포유영어전문학원,구지호,보습,,16687,경기도 수원시 영통구 망포동 569-3번지 유림프라자 5층 일부,경기도 수원시 영통구 영통로 107,37.2374877,127.0575839
수원시,학원,매직에듀플러스영어학원,김길순,보습,031-273-0595,16688,경기도 수원시 영통구 망포동 378번지 정석 그린프라자 304호,경기도 수원시 영통구 태장로 73,37.2393003,127.0542494
수원시,학원,티디씨재즈무용학원,이정숙,무용,031-205-1178,16691,경기도 수원시 영통구 망포동 386번지 센트럴타워 601호 6층,경기도 수원시 영통구 영통로 136,37.2395787,127.0563345
수원시,학원,예스셈한솔플러스수학학원,김순옥,보습,031-273-0482,16687,경기도 수원시 영통구 망포동 558번지 204호,경기도 수원시 영통구 영통로 115,37.2378575,127.0566714
수원시,학원,브레이니리드앤톡어학원,정수아,실용외국어(유아/초·중·고),031-205-8335,16691,경기도 수원시 영통구 망포동 386번지 센트럴타워 506호,경기도 수원시 영통구 영통로 136,37.2395787,127.0563345
수원시,학원,뉴아이비독서실,김현정,독서실(유아/초·중·고),031-273-0966,16691,경기도 수원시 영통구 망포동 386번지 603동 604호,경기도 수원시 영통구 영통로 136,37.2395787,127.0563345
수원시,학원,수학사랑학원,,보습,031-202-0122,16687,경기도 수원시 영통구 망포동 698번지 엘지동수원자이아파트 분산상가동 301호 일부,경기도 수원시 영통구 태장로82번길 33,37.2366322,127.0564676
수원시,학원,와사이언스아카데미학원,조동명,보습,031-893-8801,16687,경기도 수원시 영통구 망포동 570-5번지 뉴LG프라자 803호,경기도 수원시 영통구 영통로 103,37.2372441,127.0581923
수원시,교습소,그림과나무미술교습소,홍영진,미술,031-202-9338,16687,경기도 수원시 영통구 망포동 569-3번지 유림프라자 5층 오른쪽 일부,경기도 수원시 영통구 영통로 107,37.2374877,127.0575839
수원시,교습소,주림피아노,이영숙,음악,031-204-6188,16691,경기도 수원시 영통구 망포동 387-3번지,경기도 수원시 영통구 영통로130번길 29,37.2396321,127.0576644
수원시,교습소,엘지진수학교습소,박수진,보습,,16687,경기도 수원시 영통구 망포동 686번지 망포마을 동수원 엘지빌리지 202호,경기도 수원시 영통구 태장로82번길 32,37.2366065,127.0535601
수원시,교습소,한우리독서논술교습소,최민정,보습·논술,,16692,경기도 수원시 영통구 망포동 510-2번지 3층,경기도 수원시 영통구 영통로154번길 98,37.2412434,127.0608888
수원시,교습소,뮤엠영어잠원1교습소,김송이,보습,031-206-5556,16687,경기도 수원시 영통구 망포동 686번지 망포마을 동수원 엘지빌리지,경기도 수원시 영통구 태장로82번길 32,37.2366065,127.0535601
수원시,교습소,은빛소리음악교습소,김정희,음악,031-273-6988,16689,경기도 수원시 영통구 망포동 691번지 304호,경기도 수원시 영통구 영통로173번길 41,37.2428513,127.0518625
수원시,교습소,한수위수학교습소,김한수,보습,031-202-1415,16688,경기도 수원시 영통구 망포동 382-3번지 망포이타운투 406호,경기도 수원시 영통구 태장로 81,37.2396875,127.0547793
수원시,교습소,수현서예,김경순,서예,031-202-0245,16687,경기도 수원시 영통구 망포동 651-1번지 신영통프라자 505호 일부,경기도 수원시 영통구 태장로 62,37.2388503,127.0529982
수원시,교습소,정상수학교습소,홍충선,보습,,16687,경기도 수원시 영통구 망포동 569-3번지 유림프라자 503호,경기도 수원시 영통구 영통로 107,37.2374877,127.0575839
수원시,교습소,피아노월드창의망포음악교습소,정윤주,음악,,16691,경기도 수원시 영통구 망포동 723번지 한양수자인에듀파크 203호,경기도 수원시 영통구 영통로154번길 56,37.2421827,127.0561673
수원시,교습소,예록미술교습소,윤정녀,미술,,16688,경기도 수원시 영통구 망포동 382-3번지 망포동 e-타운II 107호,경기도 수원시 영통구 태장로 81,37.2396875,127.0547793
수원시,교습소,승지수학교습소,김수은,보습,,16687,경기도 수원시 영통구 망포동 686번지 망포마을 동수원 엘지빌리지 210호일부,경기도 수원시 영통구 태장로82번길 32,37.2366065,127.0535601
수원시,교습소,새로운미술교습소,이선희,미술,,16688,경기도 수원시 영통구 망포동 690번지 망포마을동수원엘지빌리지,경기도 수원시 영통구 태장로71번길 15,37.2405174,127.0525597
수원시,교습소,바른돌바둑교실교습소,이근배,바둑,031-204-6667,16686,경기도 수원시 영통구 망포동 650-103번지,경기도 수원시 영통구 태장로54번길 50,37.2367424,127.0518022
수원시,학원,수정학원,황명환,보습,,16688,경기도 수원시 영통구 망포동 382-3번지 307호, 307-1호, 308호,경기도 수원시 영통구 태장로 81,37.2396875,127.0547793
수원시,학원,강남영어학원,서지의,실용외국어(유아/초·중·고),031-205-1605,16687,경기도 수원시 영통구 망포동 651-1번지 신영통동원프라자 201호,경기도 수원시 영통구 태장로 62,37.2388503,127.0529982
수원시,학원,일등급영어학원,서정일,보습,,16688,경기도 수원시 영통구 망포동 397-1번지 코스모프라자 5층 일부,경기도 수원시 영통구 영통로 145,37.2404621,127.0552532
수원시,학원,장윤기무용학원,장윤기,무용,031-204-6623,16688,경기도 수원시 영통구 망포동 380-1번지 엘지프라자 3층 304호,경기도 수원시 영통구 태장로 83,37.2392728,127.0552524
수원시,학원,맥시멈영어수학학원,김성민,보습,,16691,경기도 수원시 영통구 망포동 386번지 센트럴타워 502호,경기도 수원시 영통구 영통로 136,37.2395787,127.0563345
수원시,학원,해피드림음악학원,한윤희,음악,031-215-2658,16691,경기도 수원시 영통구 망포동 386번지 센트럴타워 201호,경기도 수원시 영통구 영통로 136,37.2395787,127.0563345
수원시,학원,망포영어독서클럽,정인숙,실용외국어(유아/초·중·고),031-202-0575,16687,경기도 수원시 영통구 망포동 543-2번지 센타프라자 7층,경기도 수원시 영통구 영통로 127,37.2387139,127.055838
수원시,학원,뮌헨음악학원,차진숙,음악,031-206-7222,16691,경기도 수원시 영통구 망포동 386번지 센트럴타워 504호,경기도 수원시 영통구 영통로 136,37.2395787,127.0563345
수원시,학원,미교학원,라정희,보습,031-206-5856,16688,경기도 수원시 영통구 망포동 382-3번지 외1필지 망포동E타운2 403-1호,경기도 수원시 영통구 태장로 81,37.2396875,127.0547793
수원시,학원,써프림영어학원,손인범,보습,031-203-7905,16688,경기도 수원시 영통구 망포동 382-3번지 외 1필지 망포동E-타운Ⅱ 5층 503호,경기도 수원시 영통구 태장로 81,37.2396875,127.0547793
수원시,학원,마스터독서실,이재향,독서실(유아/초·중·고),031-273-8209,16689,경기도 수원시 영통구 망포동 297-8번지 외 1필지 나동 3층 전체,경기도 수원시 영통구 영통로 169,37.2425707,127.054894
수원시,학원,더홀릭학원,이대환,보습,031-206-3639,16687,경기도 수원시 영통구 망포동 569-3번지 유림프라자 601호,경기도 수원시 영통구 영통로 107,37.2374877,127.0575839
수원시,학원,이씨엘영어전문학원,기수현,보습,031-203-6182,16689,경기도 수원시 영통구 망포동 297-7번지 2층 전체,경기도 수원시 영통구 영통로 163-6,37.2422734,127.0548938
수원시,학원,신영통신화창조학원,박기욱,보습,031-202-2148,16692,경기도 수원시 영통구 망포동 532-1번지 세호프라자 502호,경기도 수원시 영통구 영통로 100,37.2378295,127.0587787
수원시,학원,꿈스케치미술학원,최정선,미술,031-2362-368,16691,경기도 수원시 영통구 망포동 417-2번지 402호,경기도 수원시 영통구 영통로154번길 60,37.2411002,127.0588601
수원시,학원,카라음악학원,오진화,음악,031-269-2299,16689,경기도 수원시 영통구 망포동 370-3번지 201호,301호,경기도 수원시 영통구 영통로153번길 6,37.2413273,127.0548368
수원시,학원,제이슨영어학원,오석화,보습,031-204-6690,16689,경기도 수원시 영통구 망포동 295-2번지 해피프라자 302호,경기도 수원시 영통구 영통로153번길 20,37.2414358,127.0541381
수원시,학원,더유클리드학원,진미희,보습,,16691,경기도 수원시 영통구 망포동 386번지 센트럴타워 607호,경기도 수원시 영통구 영통로 136,37.2395787,127.0563345
수원시,학원,퍼스트클래스학원,강탁원,입시,031-202-5020,16692,경기도 수원시 영통구 망포동 532-1번지 세호프라자302호,303호,경기도 수원시 영통구 영통로 100,37.2378295,127.0587787
수원시,학원,은파실용음악학원,박은천,음악,,16687,경기도 수원시 영통구 망포동 570-5번지 뉴LG프라자 404호 일부,경기도 수원시 영통구 영통로 103,37.2372441,127.0581923
수원시,학원,캐서린영어학원,김은경,보습,031-8117-9579,16686,경기도 수원시 영통구 망포동 650-146번지 2층 일부,경기도 수원시 영통구 태장로54번길 66,37.2360216,127.0516665
수원시,학원,로제타스톤망포자이점영어학원,전명지,보습,,16687,경기도 수원시 영통구 망포동 569-3번지 유림프라자 402호,경기도 수원시 영통구 영통로 107,37.2374877,127.0575839
수원시,학원,매직에듀영어학원,김은희,보습,031-273-0595,16688,경기도 수원시 영통구 망포동 378번지 정석그린프라자 301호,경기도 수원시 영통구 태장로 73,37.2393003,127.0542494
수원시,학원,원리수학창의센터학원,정향미,보습,031-205-9981,16691,경기도 수원시 영통구 망포동 386번지 센트럴타워 609호,경기도 수원시 영통구 영통로 136,37.2395787,127.0563345
수원시,학원,앤드류잉글리쉬어학원,박재근,실용외국어(유아/초·중·고),,16688,경기도 수원시 영통구 망포동 382-3번지 망포동 e-타운II 505호, 507호,경기도 수원시 영통구 태장로 81,37.2396875,127.0547793
수원시,학원,명영어전문어학원,강명화,,031-2025-001,16687,경기도 수원시 영통구 망포동 544-11번지 망포프라자 5층 일부,경기도 수원시 영통구 태장로 84,37.2388852,127.0554775
수원시,학원,와이티쳐스학원,이영란,보습,,16688,경기도 수원시 영통구 망포동 382-3번지 501-2호, 502호,경기도 수원시 영통구 태장로 81,37.2396875,127.0547793
수원시,학원,우리야어학원,김도훈,실용외국어(유아/초·중·고),,16692,경기도 수원시 영통구 망포동 532-1번지 세호프라자 505호,경기도 수원시 영통구 영통로 100,37.2378295,127.0587787
수원시,학원,캐나다어학원,김은영,실용외국어(유아/초·중·고),031-273-9912,16687,경기도 수원시 영통구 망포동 686번지 망포마을 동수원 엘지빌리지 312호,313호,314호,315호,경기도 수원시 영통구 태장로82번길 32,37.2366065,127.0535601
수원시,학원,삼공칠수학학원,노성철,보습,,16692,경기도 수원시 영통구 망포동 535-24번지 3층,경기도 수원시 영통구 영통로 112-4,37.2381004,127.0576633
수원시,학원,카이로스수학학원,이대순,보습,031-2731-081,16687,경기도 수원시 영통구 망포동 569-3번지 유림프라자 501호,경기도 수원시 영통구 영통로 107,37.2374877,127.0575839
